,Product_ID,Sales_Agent,Status,Created_hour,Created_min,Created_day,Created_month,Source_freq_encode,Location_freq_encode,Delivery_Mode_Mode-1,Delivery_Mode_Mode-2,Delivery_Mode_Mode-3,Delivery_Mode_Mode-4,Delivery_Mode_Mode-5
1788,18,7,1,19,45,18,9,0.36340065502183405,0.3541211790393013,0,0,1,0,0
1789,27,4,1,18,58,18,9,0.2368995633187773,0.28370633187772926,0,0,1,0,0
1790,9,4,1,18,20,18,9,0.36340065502183405,0.12377183406113537,0,0,1,0,0
1791,9,11,0,18,15,18,9,0.36340065502183405,0.12377183406113537,0,0,1,0,0
1792,27,9,0,17,57,18,9,0.2368995633187773,0.12377183406113537,0,0,1,0,0
1793,19,7,1,17,40,18,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1794,19,5,1,16,40,18,9,0.3460698689956332,0.28370633187772926,1,0,0,0,0
1795,20,2,0,16,30,18,9,0.36340065502183405,0.06413755458515284,0,0,1,0,0
1796,27,5,0,16,30,18,9,0.36340065502183405,0.06413755458515284,0,0,1,0,0
1797,19,11,1,16,20,18,9,0.3460698689956332,0.28370633187772926,0,0,0,0,1
1798,19,5,1,16,10,18,9,0.36340065502183405,0.3541211790393013,0,0,1,0,0
1799,5,3,1,16,7,18,9,0.028930131004366814,0.28370633187772926,1,0,0,0,0
1800,18,3,1,16,5,18,9,0.36340065502183405,0.054448689956331876,0,0,1,0,0
1801,10,3,0,15,55,18,9,0.028930131004366814,0.28370633187772926,1,0,0,0,0
1802,19,4,1,15,55,18,9,0.36340065502183405,0.28370633187772926,0,0,1,0,0
1803,19,11,1,15,40,18,9,0.36340065502183405,0.3541211790393013,0,0,1,0,0
1804,15,3,0,15,0,18,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1805,18,11,1,14,20,18,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1806,18,2,1,14,20,18,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1807,9,3,1,14,20,18,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1808,18,5,0,14,15,18,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1809,5,4,1,14,10,18,9,0.36340065502183405,0.28370633187772926,0,0,1,0,0
1810,1,7,0,13,45,18,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1811,15,4,0,13,35,18,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1812,9,9,1,13,10,18,9,0.36340065502183405,0.06413755458515284,0,0,1,0,0
1813,15,7,1,12,58,18,9,0.2368995633187773,0.3541211790393013,0,0,1,0,0
1814,19,3,0,12,55,18,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1815,19,5,1,12,55,18,9,0.36340065502183405,0.12377183406113537,0,0,1,0,0
1816,19,5,1,12,44,18,9,0.028930131004366814,0.28370633187772926,1,0,0,0,0
1817,15,3,0,12,31,18,9,0.2368995633187773,0.28370633187772926,1,0,0,0,0
1818,18,11,0,12,0,18,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1819,19,4,1,11,45,18,9,0.2368995633187773,0.28370633187772926,1,0,0,0,0
1820,9,9,1,11,40,18,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1821,19,7,1,11,35,18,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1822,5,2,0,11,28,18,9,0.2368995633187773,0.06413755458515284,0,0,1,0,0
1823,27,3,0,11,21,18,9,0.3460698689956332,0.12377183406113537,0,0,0,0,1
1824,15,4,0,11,21,18,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1825,15,11,1,11,20,18,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1826,15,7,1,11,20,18,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1827,9,5,0,11,19,18,9,0.3460698689956332,0.28370633187772926,1,0,0,0,0
1828,1,3,0,11,5,18,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1829,18,5,0,10,52,18,9,0.2368995633187773,0.28370633187772926,1,0,0,0,0
1830,15,2,0,10,49,18,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1831,15,11,0,10,48,18,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1832,15,5,0,10,45,18,9,0.3460698689956332,0.12377183406113537,0,0,0,0,1
1833,18,9,1,10,45,18,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1834,27,4,0,10,45,18,9,0.3460698689956332,0.12377183406113537,0,0,1,0,0
1835,15,4,0,10,44,18,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1836,27,11,0,10,35,18,9,0.36340065502183405,0.12377183406113537,0,0,1,0,0
1837,15,4,0,10,24,18,9,0.2368995633187773,0.3541211790393013,0,0,1,0,0
1838,5,7,0,8,27,18,9,0.2368995633187773,0.054448689956331876,0,0,1,0,0
1839,18,5,0,7,39,18,9,0.2368995633187773,0.3541211790393013,0,0,1,0,0
1840,5,2,0,3,55,18,9,0.36340065502183405,0.06413755458515284,0,0,1,0,0
1841,19,2,0,22,31,17,9,0.2368995633187773,0.054448689956331876,0,0,1,0,0
1842,27,7,1,18,39,17,9,0.2368995633187773,0.12377183406113537,0,0,1,0,0
1843,19,5,1,17,47,17,9,0.3460698689956332,0.28370633187772926,1,0,0,0,0
1844,27,2,1,17,12,17,9,0.2368995633187773,0.06413755458515284,0,0,1,0,0
1845,19,9,0,17,5,17,9,0.36340065502183405,0.3541211790393013,0,0,1,0,0
1846,19,2,1,16,10,17,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1847,9,9,1,16,9,17,9,0.3460698689956332,0.28370633187772926,1,0,0,0,0
1848,15,5,0,15,55,17,9,0.36340065502183405,0.3541211790393013,0,0,1,0,0
1849,15,8,1,15,44,17,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1850,1,4,0,15,41,17,9,0.3460698689956332,0.3541211790393013,0,0,1,0,0
1851,18,4,1,15,35,17,9,0.36340065502183405,0.028930131004366814,0,0,1,0,0
1852,18,4,0,15,23,17,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1853,19,9,1,15,15,17,9,0.36340065502183405,0.12377183406113537,0,0,0,0,1
1854,19,11,0,15,0,17,9,0.36340065502183405,0.3541211790393013,0,0,0,0,1
1855,19,11,1,15,0,17,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1856,18,9,1,14,10,17,9,0.36340065502183405,0.028930131004366814,0,0,1,0,0
1857,18,9,0,13,55,17,9,0.36340065502183405,0.06413755458515284,0,0,0,0,1
1858,19,9,1,13,28,17,9,0.2368995633187773,0.28370633187772926,0,0,1,0,0
1859,27,5,0,13,20,17,9,0.36340065502183405,0.028930131004366814,0,0,0,0,1
1860,19,9,1,13,19,17,9,0.028930131004366814,0.28370633187772926,1,0,0,0,0
1861,15,11,0,12,41,17,9,0.2368995633187773,0.3541211790393013,0,0,1,0,0
1862,19,11,1,12,40,17,9,0.36340065502183405,0.054448689956331876,0,0,0,0,1
1863,18,3,0,12,37,17,9,0.3460698689956332,0.28370633187772926,0,0,0,0,1
1864,15,5,0,12,12,17,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1865,15,9,0,12,12,17,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1866,15,9,0,12,12,17,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1867,18,2,0,12,10,17,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1868,1,4,1,12,10,17,9,0.3460698689956332,0.28370633187772926,1,0,0,0,0
1869,18,11,0,12,9,17,9,0.3460698689956332,0.28370633187772926,0,0,0,0,1
1870,15,5,0,12,8,17,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1871,19,5,0,11,58,17,9,0.3460698689956332,0.054448689956331876,0,0,1,0,0
1872,27,4,1,11,55,17,9,0.36340065502183405,0.28370633187772926,0,0,0,0,1
1873,1,4,1,11,54,17,9,0.3460698689956332,0.3541211790393013,1,0,0,0,0
1874,15,5,0,11,54,17,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1875,15,2,0,11,53,17,9,0.3460698689956332,0.28370633187772926,0,0,0,0,1
1876,15,7,0,11,53,17,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1877,9,4,0,11,52,17,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1878,18,4,0,11,25,17,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1879,9,5,1,11,10,17,9,0.3460698689956332,0.28370633187772926,1,0,0,0,0
1880,19,11,1,10,30,17,9,0.36340065502183405,0.3541211790393013,0,0,0,0,1
1881,18,9,1,10,29,17,9,0.3460698689956332,0.28370633187772926,1,0,0,0,0
1882,18,4,0,10,20,17,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1883,15,11,0,23,37,16,9,0.2368995633187773,0.3541211790393013,0,0,0,0,1
1884,27,5,1,18,20,16,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1885,18,9,1,17,58,16,9,0.2368995633187773,0.12377183406113537,0,0,1,0,0
1886,5,11,0,17,30,16,9,0.36340065502183405,0.28370633187772926,0,0,0,0,1
1887,9,9,1,16,39,16,9,0.2368995633187773,0.28370633187772926,1,0,0,0,0
1888,18,2,1,15,16,16,9,0.2368995633187773,0.01896834061135371,0,0,0,0,1
1889,18,12,0,15,15,16,9,0.36340065502183405,0.3541211790393013,0,0,0,0,1
1890,18,9,0,10,10,16,9,0.36340065502183405,0.12377183406113537,1,0,0,0,0
1891,18,3,0,10,10,16,9,0.36340065502183405,0.12377183406113537,1,0,0,0,0
1892,18,4,1,23,43,15,9,0.2368995633187773,0.28370633187772926,0,0,1,0,0
1893,15,11,0,19,29,15,9,0.2368995633187773,0.3541211790393013,0,0,1,0,0
1894,19,2,1,18,35,15,9,0.36340065502183405,0.3541211790393013,0,0,1,0,0
1895,19,5,0,18,30,15,9,0.36340065502183405,0.07191593886462883,0,0,1,0,0
1896,9,2,0,18,25,15,9,0.36340065502183405,0.3541211790393013,0,0,1,0,0
1897,18,5,0,17,16,15,9,0.2368995633187773,0.12377183406113537,1,0,0,0,0
1898,19,9,1,16,33,15,9,0.3460698689956332,0.28370633187772926,1,0,0,0,0
1899,18,3,0,13,40,15,9,0.36340065502183405,0.06413755458515284,0,0,1,0,0
1900,19,3,1,13,35,15,9,0.36340065502183405,0.3541211790393013,0,0,1,0,0
1901,9,9,1,13,35,15,9,0.36340065502183405,0.07191593886462883,0,0,1,0,0
1902,9,3,0,12,55,15,9,0.36340065502183405,0.12377183406113537,0,0,1,0,0
1903,15,9,0,12,53,15,9,0.2368995633187773,0.3541211790393013,0,0,1,0,0
1904,18,9,1,12,25,15,9,0.3460698689956332,0.28370633187772926,1,0,0,0,0
1905,19,9,1,12,8,15,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1906,18,3,0,11,35,15,9,0.36340065502183405,0.3541211790393013,0,0,1,0,0
1907,27,9,0,11,27,15,9,0.2368995633187773,0.06413755458515284,0,0,1,0,0
1908,15,9,0,11,16,15,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1909,15,3,0,11,14,15,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1910,15,9,0,11,13,15,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1911,18,9,1,11,12,15,9,0.3460698689956332,0.28370633187772926,1,0,0,0,0
1912,15,3,0,11,11,15,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1913,1,9,1,10,55,15,9,0.36340065502183405,0.12377183406113537,0,0,1,0,0
1914,18,9,1,10,20,15,9,0.36340065502183405,0.12377183406113537,1,0,0,0,0
1915,15,3,0,10,3,15,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1916,19,9,1,10,3,15,9,0.3460698689956332,0.28370633187772926,0,0,0,0,1
1917,5,3,0,10,2,15,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1918,19,9,1,10,1,15,9,0.3460698689956332,0.06413755458515284,0,0,0,0,1
1919,15,3,0,10,0,15,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1920,9,9,1,10,0,15,9,0.3460698689956332,0.3541211790393013,0,0,0,0,1
1921,15,3,0,9,15,15,9,0.36340065502183405,0.3541211790393013,0,0,1,0,0
1922,18,3,0,3,15,15,9,0.36340065502183405,0.3541211790393013,0,0,1,0,0
1923,20,3,0,23,47,14,9,0.2368995633187773,0.3541211790393013,0,0,1,0,0
1924,15,3,0,22,53,14,9,0.2368995633187773,0.3541211790393013,0,0,1,0,0
1925,19,9,0,19,25,14,9,0.2368995633187773,0.3541211790393013,0,0,1,0,0
1926,18,3,0,18,45,14,9,0.36340065502183405,0.28370633187772926,1,0,0,0,0
1927,19,9,1,18,40,14,9,0.36340065502183405,0.28370633187772926,0,0,1,0,0
1928,9,7,0,18,38,14,9,0.3460698689956332,0.28370633187772926,0,0,0,1,0
1929,18,7,1,18,36,14,9,0.3460698689956332,0.12377183406113537,1,0,0,0,0
1930,27,3,1,18,25,14,9,0.3460698689956332,0.28370633187772926,1,0,0,0,0
1931,20,3,1,18,13,14,9,0.019787117903930132,0.28370633187772926,0,0,0,1,0
1932,18,3,0,18,10,14,9,0.36340065502183405,0.054448689956331876,0,0,1,0,0
1933,18,11,0,18,5,14,9,0.36340065502183405,0.3541211790393013,0,0,1,0,0
1934,19,9,0,17,50,14,9,0.36340065502183405,0.3541211790393013,0,0,1,0,0
1935,27,4,0,17,0,14,9,0.36340065502183405,0.07191593886462883,0,0,1,0,0
1936,18,11,1,16,44,14,9,0.2368995633187773,0.28370633187772926,1,0,0,0,0
1937,15,11,0,16,38,14,9,0.2368995633187773,0.3541211790393013,0,0,1,0,0
1938,18,5,0,16,25,14,9,0.2368995633187773,0.3541211790393013,0,0,1,0,0
